CodaNumber,nClicks,Length,ICI1,ICI2,ICI3,ICI4,ICI5,ICI6,ICI7,ICI8,ICI9,CodaName,Unit,WhaleID,Date
2346,5,1.0592,0.3809,0.3518,0.1665,0.16,0,0,0,0,0,1+1+3,4,0,40215
2347,5,1.0045,0.3598,0.3171,0.1729,0.1547,0,0,0,0,0,1+1+3,4,0,40215
2348,5,0.8069,0.2635,0.2468,0.1627,0.1339,0,0,0,0,0,1+1+3,4,0,40215
2349,5,0.7709,0.2236,0.2482,0.16,0.1391,0,0,0,0,0,1+1+3,4,0,40215
2350,5,0.7768,0.2501,0.2413,0.1503,0.1351,0,0,0,0,0,1+1+3,4,0,40215
2351,5,0.7142,0.2419,0.2016,0.1427,0.128,0,0,0,0,0,1+1+3,4,0,40215
2352,5,0.777,0.2663,0.2278,0.1435,0.1394,0,0,0,0,0,1+1+3,4,0,40215
2353,5,1.1624,0.4208,0.3896,0.1688,0.1832,0,0,0,0,0,1+1+3,4,0,40215
2354,5,1.4734,0.5006,0.4834,0.2679,0.2215,0,0,0,0,0,1+1+3,4,0,40215
2355,5,1.1848,0.4285,0.4093,0.1599,0.1871,0,0,0,0,0,1+1+3,4,0,40215
2356,5,1.1193,0.3963,0.3671,0.1895,0.1664,0,0,0,0,0,1+1+3,4,0,40215
2357,5,1.3534,0.4397,0.4774,0.2298,0.2065,0,0,0,0,0,1+1+3,4,0,40215
2358,5,1.4506,0.4983,0.4725,0.2473,0.2325,0,0,0,0,0,1+1+3,4,0,40215
2359,5,1.5199,0.5226,0.4924,0.2668,0.2381,0,0,0,0,0,1+1+3,4,0,40215
2360,5,1.1134,0.3927,0.3797,0.1689,0.1721,0,0,0,0,0,1+1+3,4,0,40215
2361,5,1.2523,0.4544,0.4173,0.1951,0.1855,0,0,0,0,0,1+1+3,4,0,40215
2362,5,1.3068,0.467,0.4376,0.2054,0.1968,0,0,0,0,0,1+1+3,4,0,40215
2363,5,1.2771,0.4445,0.4248,0.2138,0.194,0,0,0,0,0,1+1+3,4,0,40215
2364,5,1.2556,0.4301,0.4335,0.1922,0.1998,0,0,0,0,0,1+1+3,4,0,40215
2365,5,1.3441,0.4708,0.4483,0.2107,0.2143,0,0,0,0,0,1+1+3,4,0,40215
2366,5,1.369,0.4756,0.4549,0.2039,0.2346,0,0,0,0,0,1+1+3,4,0,40215
2367,5,1.4351,0.4949,0.4791,0.2167,0.2444,0,0,0,0,0,1+1+3,4,0,40215
2368,5,1.4672,0.5005,0.5009,0.2328,0.233,0,0,0,0,0,1+1+3,4,0,40215
2369,5,1.4346,0.4903,0.4671,0.2439,0.2333,0,0,0,0,0,1+1+3,4,0,40215
2370,5,1.4452,0.5008,0.4497,0.2748,0.2199,0,0,0,0,0,1+1+3,4,0,40215
2371,5,1.4951,0.4975,0.4842,0.2661,0.2473,0,0,0,0,0,1+1+3,4,0,40215
2372,5,1.5091,0.5054,0.5059,0.2491,0.2487,0,0,0,0,0,1+1+3,4,0,40215
2373,5,1.4851,0.5031,0.4949,0.2587,0.2284,0,0,0,0,0,1+1+3,4,0,40215
2374,5,1.5078,0.5118,0.4965,0.271,0.2285,0,0,0,0,0,1+1+3,4,0,40215
2375,5,1.4207,0.4899,0.4753,0.233,0.2225,0,0,0,0,0,1+1+3,4,0,40215
2376,5,1.4495,0.4885,0.4914,0.2513,0.2183,0,0,0,0,0,1+1+3,4,0,40215
2377,5,1.1455,0.2602,0.4955,0.215,0.1748,0,0,0,0,0,NOISE,4,0,40215
2378,5,1.1626,0.3845,0.3865,0.2092,0.1824,0,0,0,0,0,1+1+3,4,0,40215
2379,5,1.1307,0.3673,0.385,0.2151,0.1633,0,0,0,0,0,1+1+3,4,0,40215
2380,5,1.0804,0.3498,0.3659,0.209,0.1557,0,0,0,0,0,1+1+3,4,0,40215
2381,5,1.1672,0.3831,0.392,0.2161,0.176,0,0,0,0,0,1+1+3,4,0,40215
2382,5,1.1214,0.3707,0.3716,0.1985,0.1806,0,0,0,0,0,1+1+3,4,0,40215
2383,5,1.1094,0.4218,0.3721,0.1518,0.1637,0,0,0,0,0,1+1+3,4,5987,40215
2384,5,1.1058,0.4066,0.3378,0.1867,0.1747,0,0,0,0,0,1+1+3,4,5987,40215
2385,5,0.5659,0.1391,0.1378,0.136,0.153,0,0,0,0,0,5R2,4,5987,40215
2386,5,0.5494,0.1389,0.1319,0.1429,0.1357,0,0,0,0,0,5R2,4,5987,40215
2387,5,0.5806,0.1473,0.1458,0.1412,0.1463,0,0,0,0,0,5R2,4,5987,40215
2388,5,0.5682,0.1453,0.1355,0.1463,0.1411,0,0,0,0,0,5R2,4,5987,40215
2389,5,0.6836,0.1736,0.1927,0.1812,0.1361,0,0,0,0,0,1+1+3,4,5987,40215
2390,5,0.9022,0.2924,0.2858,0.1742,0.1498,0,0,0,0,0,1+1+3,4,5987,40215
2391,5,1.2088,0.4277,0.4001,0.1796,0.2014,0,0,0,0,0,1+1+3,4,5987,40215
2392,5,1.2101,0.4363,0.411,0.1847,0.1781,0,0,0,0,0,1+1+3,4,5987,40215
2393,5,1.1768,0.4245,0.3967,0.1697,0.1859,0,0,0,0,0,1+1+3,4,5987,40215
2394,5,1.1795,0.4079,0.4034,0.1828,0.1854,0,0,0,0,0,1+1+3,4,5987,40215
2395,5,1.1205,0.3951,0.3805,0.1716,0.1733,0,0,0,0,0,1+1+3,4,5987,40215
2396,7,0.379,0.0576,0.0459,0.0771,0.0561,0.0661,0.0762,0,0,0,7I,4,0,40215
2397,7,0.3477,0.0458,0.0333,0.05,0.0603,0.0556,0.1027,0,0,0,7I,4,0,40215
2399,5,0.7407,0.2391,0.2266,0.1389,0.1361,0,0,0,0,0,1+1+3,4,0,40215
2400,5,0.8649,0.2877,0.2829,0.1482,0.1461,0,0,0,0,0,1+1+3,4,0,40215
2401,5,1.3123,0.4469,0.4363,0.2308,0.1983,0,0,0,0,0,1+1+3,4,0,40215
2402,5,0.567,0.1295,0.1427,0.1529,0.1419,0,0,0,0,0,5R2,4,5987,40215
2403,5,1.1508,0.4195,0.3896,0.1748,0.1669,0,0,0,0,0,1+1+3,4,5987,40215
2404,5,1.1949,0.3706,0.4403,0.1895,0.1945,0,0,0,0,0,1+1+3,4,5987,40215
2405,3,0.121,0.0507,0.0703,0,0,0,0,0,0,0,3R,4,0,40267
2406,4,0.7258,0.2782,0.2632,0.1844,0,0,0,0,0,0,NOISE,4,5978,40267
2407,5,0.3284,0.0965,0.1023,0.0736,0.056,0,0,0,0,0,5R1,4,5987,40267
2408,5,0.3182,0.1023,0.0917,0.0705,0.0537,0,0,0,0,0,5R1,4,5987,40267
2409,5,0.3216,0.0955,0.0925,0.0781,0.0555,0,0,0,0,0,5R1,4,5987,40267
2410,5,0.3279,0.0911,0.093,0.0756,0.0682,0,0,0,0,0,5R1,4,5987,40267
2411,5,0.3302,0.0969,0.0973,0.0793,0.0567,0,0,0,0,0,5R1,4,5987,40267
2412,5,0.3344,0.1,0.0938,0.0816,0.059,0,0,0,0,0,5R1,4,5987,40267
2413,5,0.3347,0.0985,0.0976,0.0792,0.0594,0,0,0,0,0,5R1,4,5987,40267
2414,5,0.7766,0.2447,0.2371,0.1521,0.1427,0,0,0,0,0,1+1+3,4,5981,40267
2415,5,0.7491,0.2359,0.2146,0.161,0.1376,0,0,0,0,0,1+1+3,4,5981,40267
2416,5,0.75,0.2157,0.2327,0.1642,0.1374,0,0,0,0,0,1+1+3,4,5981,40267
2417,5,0.8446,0.2765,0.2451,0.178,0.145,0,0,0,0,0,1+1+3,4,5978,40267
2418,5,0.7971,0.2436,0.2608,0.145,0.1477,0,0,0,0,0,1+1+3,4,5978,40267
2419,5,0.8193,0.2766,0.2573,0.1517,0.1337,0,0,0,0,0,1+1+3,4,5978,40267
2420,5,0.8181,0.2609,0.2612,0.1519,0.1441,0,0,0,0,0,1+1+3,4,5978,40267
2421,5,0.8112,0.2523,0.2543,0.1642,0.1404,0,0,0,0,0,1+1+3,4,5978,40267
2422,5,0.7706,0.2375,0.2441,0.1467,0.1423,0,0,0,0,0,1+1+3,4,5978,40267
2423,5,0.7345,0.2412,0.2074,0.1512,0.1347,0,0,0,0,0,1+1+3,4,5978,40267
2424,5,0.8084,0.2416,0.2542,0.1651,0.1475,0,0,0,0,0,1+1+3,4,5978,40267
2425,5,0.848,0.2499,0.2368,0.1844,0.1769,0,0,0,0,0,1+1+3,4,5978,40267
2426,5,0.7699,0.278,0.2149,0.1411,0.1359,0,0,0,0,0,1+1+3,4,5978,40267
2427,5,0.7768,0.2556,0.2399,0.1349,0.1464,0,0,0,0,0,1+1+3,4,5978,40267
2428,5,0.7361,0.224,0.2256,0.154,0.1325,0,0,0,0,0,1+1+3,4,5978,40267
2429,5,0.7775,0.2543,0.228,0.1523,0.1429,0,0,0,0,0,1+1+3,4,5978,40267
2430,5,0.7507,0.2366,0.2149,0.1612,0.138,0,0,0,0,0,1+1+3,4,5978,40267
2431,5,0.8888,0.2607,0.2937,0.1723,0.1621,0,0,0,0,0,1+1+3,4,5978,40267
2432,5,0.8467,0.2409,0.2827,0.1585,0.1646,0,0,0,0,0,1+1+3,4,5978,40267
2433,5,0.8761,0.2713,0.2792,0.1664,0.1592,0,0,0,0,0,1+1+3,4,5978,40267
2434,5,0.8894,0.268,0.2836,0.1741,0.1637,0,0,0,0,0,1+1+3,4,5978,40267
2435,5,0.8749,0.2677,0.2649,0.1779,0.1644,0,0,0,0,0,1+1+3,4,5978,40267
2436,5,0.7719,0.2367,0.2331,0.1642,0.1379,0,0,0,0,0,1+1+3,4,5978,40267
2437,8,0.4087,0.0553,0.0596,0.0395,0.0649,0.0476,0.0487,0.0931,0,0,8I,4,5987,40267
2438,5,0.3215,0.091,0.0911,0.0772,0.0622,0,0,0,0,0,5R1,4,5987,40281
2439,5,0.3205,0.0878,0.0942,0.0717,0.0668,0,0,0,0,0,5R1,4,5987,40281
2440,5,0.2974,0.0861,0.092,0.0729,0.0464,0,0,0,0,0,5R1,4,5987,40281
2441,5,0.3221,0.0965,0.0897,0.0727,0.0632,0,0,0,0,0,5R1,4,5987,40281
2442,5,0.3091,0.0735,0.0939,0.0814,0.0603,0,0,0,0,0,5R1,4,5987,40281
2443,5,0.3236,0.0863,0.0961,0.0774,0.0638,0,0,0,0,0,5R1,4,5987,40281
2444,5,0.3307,0.104,0.0918,0.0763,0.0586,0,0,0,0,0,5R1,4,5987,40281
2445,5,0.3289,0.1002,0.093,0.0689,0.0668,0,0,0,0,0,5R1,4,5987,40281
2446,5,0.7679,0.2455,0.2292,0.1525,0.1407,0,0,0,0,0,1+1+3,4,5981,40281
2447,5,0.7513,0.2303,0.2269,0.1643,0.1298,0,0,0,0,0,1+1+3,4,5981,40281
2448,5,0.7681,0.2259,0.2359,0.1769,0.1294,0,0,0,0,0,1+1+3,4,5981,40281
2449,5,0.7838,0.2385,0.2479,0.1781,0.1193,0,0,0,0,0,1+1+3,4,5981,40281
2450,5,0.813,0.2341,0.2594,0.1824,0.1371,0,0,0,0,0,1+1+3,4,5981,40281
2451,5,0.85,0.2589,0.2672,0.1788,0.1451,0,0,0,0,0,1+1+3,4,5981,40281
2452,5,0.8795,0.2711,0.2745,0.1833,0.1506,0,0,0,0,0,1+1+3,4,5981,40281
2453,5,0.8857,0.2754,0.2812,0.1846,0.1445,0,0,0,0,0,1+1+3,4,5981,40281
2454,5,0.9149,0.3064,0.2866,0.1821,0.1398,0,0,0,0,0,1+1+3,4,5981,40281
2455,5,0.897,0.2977,0.2735,0.1713,0.1545,0,0,0,0,0,1+1+3,4,5981,40281
2456,5,0.7484,0.214,0.2433,0.166,0.1251,0,0,0,0,0,1+1+3,4,5981,40281
2457,5,0.8228,0.2411,0.2541,0.1781,0.1495,0,0,0,0,0,1+1+3,4,5981,40281
2458,5,0.841,0.2505,0.2527,0.1846,0.1532,0,0,0,0,0,1+1+3,4,5981,40281
2459,4,0.1781,0.0474,0.0615,0.0692,0,0,0,0,0,0,4R1,4,59871,40281
2460,4,0.3489,0.0646,0.0812,0.2031,0,0,0,0,0,0,1+32,4,59871,40281
2461,4,0.2281,0.0671,0.0539,0.1071,0,0,0,0,0,0,4R1,4,59871,40281
2462,5,0.357,0.0549,0.064,0.0671,0.171,0,0,0,0,0,NOISE,4,59871,40281
2463,3,0.391,0.176,0.215,0,0,0,0,0,0,0,3D,5,0,39895
2464,3,0.385,0.186,0.199,0,0,0,0,0,0,0,3D,5,0,39895
2465,3,0.399,0.191,0.208,0,0,0,0,0,0,0,3D,5,0,39895
2466,3,0.408,0.198,0.21,0,0,0,0,0,0,0,3D,5,0,39895
2467,5,1.507,0.528,0.501,0.246,0.232,0,0,0,0,0,1+1+3,5,0,39895
2468,5,1.485,0.518,0.489,0.238,0.24,0,0,0,0,0,1+1+3,5,0,39895
2469,5,1.477,0.514,0.484,0.255,0.224,0,0,0,0,0,1+1+3,5,0,39895
2470,5,1.475,0.549,0.462,0.247,0.217,0,0,0,0,0,1+1+3,5,0,39895
2471,5,1.314,0.46,0.424,0.226,0.204,0,0,0,0,0,1+1+3,5,0,39895
2472,5,1.302,0.454,0.441,0.206,0.201,0,0,0,0,0,1+1+3,5,0,39895
2473,5,1.239,0.449,0.405,0.204,0.181,0,0,0,0,0,1+1+3,5,0,39895
2474,5,0.978,0.318,0.363,0.144,0.153,0,0,0,0,0,1+1+3,5,0,39895
2475,5,1.502,0.49,0.514,0.253,0.245,0,0,0,0,0,1+1+3,5,0,39895
2476,5,1.273,0.436,0.418,0.222,0.197,0,0,0,0,0,1+1+3,5,0,39895
2477,3,0.38,0.19,0.19,0,0,0,0,0,0,0,3D,5,0,39895
2478,4,0.391,0.24,0.085,0.066,0,0,0,0,0,0,1+31,5,0,39895
2479,4,0.395,0.24,0.087,0.068,0,0,0,0,0,0,1+31,5,0,39895
2480,4,0.393,0.232,0.087,0.074,0,0,0,0,0,0,1+31,5,0,39895
2481,4,0.386,0.236,0.082,0.068,0,0,0,0,0,0,1+31,5,0,39895
2482,4,0.386,0.238,0.08,0.068,0,0,0,0,0,0,1+31,5,0,39895
2483,4,0.403,0.246,0.09,0.067,0,0,0,0,0,0,1+31,5,0,39895
2484,4,0.397,0.244,0.081,0.072,0,0,0,0,0,0,1+31,5,0,39895
2485,4,0.389,0.231,0.087,0.071,0,0,0,0,0,0,1+31,5,0,39895
2486,4,0.4,0.252,0.078,0.07,0,0,0,0,0,0,1+31,5,0,39895
2487,4,0.399,0.246,0.081,0.072,0,0,0,0,0,0,1+31,5,0,39895
2488,4,0.393,0.239,0.082,0.072,0,0,0,0,0,0,1+31,5,0,39895
2489,4,0.398,0.236,0.093,0.069,0,0,0,0,0,0,1+31,5,0,39895
2490,4,0.396,0.243,0.084,0.069,0,0,0,0,0,0,1+31,5,0,39895
2491,4,0.399,0.241,0.085,0.073,0,0,0,0,0,0,1+31,5,0,39895
2492,5,0.331,0.096,0.096,0.078,0.061,0,0,0,0,0,5R1,5,0,39895
2493,5,0.339,0.099,0.104,0.072,0.064,0,0,0,0,0,5R1,5,0,39895
2494,5,0.323,0.104,0.096,0.07,0.053,0,0,0,0,0,5R1,5,0,39895
2495,5,0.338,0.104,0.096,0.076,0.062,0,0,0,0,0,5R1,5,0,39895
2496,5,0.345,0.106,0.098,0.072,0.069,0,0,0,0,0,5R1,5,0,39895
2497,5,0.352,0.103,0.099,0.081,0.069,0,0,0,0,0,5R1,5,0,39895
2498,5,0.332,0.098,0.092,0.073,0.069,0,0,0,0,0,5R1,5,0,39895
2499,5,0.339,0.105,0.088,0.078,0.068,0,0,0,0,0,5R1,5,0,39895
2500,5,0.343,0.106,0.097,0.074,0.066,0,0,0,0,0,5R1,5,0,39895
2501,5,0.342,0.104,0.096,0.074,0.068,0,0,0,0,0,5R1,5,0,39895
2502,5,0.34,0.107,0.093,0.072,0.068,0,0,0,0,0,5R1,5,0,39895
2503,5,0.349,0.101,0.104,0.072,0.072,0,0,0,0,0,5R1,5,0,39895
2504,5,0.338,0.103,0.094,0.071,0.07,0,0,0,0,0,5R1,5,0,39895
2505,5,0.324,0.096,0.09,0.072,0.066,0,0,0,0,0,5R1,5,0,39895
2506,5,0.346,0.109,0.096,0.075,0.066,0,0,0,0,0,5R1,5,0,39895
2507,5,0.337,0.099,0.087,0.084,0.067,0,0,0,0,0,5R1,5,0,39895
2508,8,0.335,0.045,0.054,0.054,0.045,0.049,0.042,0.046,0,0,8I,5,0,39895
2509,8,0.335,0.042,0.05,0.056,0.052,0.045,0.043,0.047,0,0,8I,5,0,39895
2510,9,0.338,0.035,0.04,0.042,0.042,0.04,0.04,0.043,0.056,0,9I,5,0,39895
2511,9,0.363,0.035,0.043,0.054,0.052,0.044,0.041,0.042,0.052,0,9I,5,0,39895
2512,10,0.395,0.037,0.046,0.051,0.048,0.043,0.038,0.038,0.041,0.053,10I,5,0,39895
2513,4,0.374,0.218,0.068,0.088,0,0,0,0,0,0,1+31,5,0,39895
2514,5,0.323,0.089,0.096,0.069,0.069,0,0,0,0,0,5R1,5,0,39895
2515,4,0.428,0.264,0.095,0.069,0,0,0,0,0,0,1+31,5,0,40258
2516,4,0.396,0.241,0.083,0.072,0,0,0,0,0,0,1+31,5,0,40258
2517,4,0.391,0.237,0.086,0.068,0,0,0,0,0,0,1+31,5,0,40258
2518,4,0.386,0.229,0.085,0.072,0,0,0,0,0,0,1+31,5,0,40258
2519,4,0.388,0.243,0.077,0.068,0,0,0,0,0,0,1+31,5,0,40258
2520,4,0.385,0.233,0.083,0.069,0,0,0,0,0,0,1+31,5,0,40258
2521,4,0.394,0.241,0.082,0.071,0,0,0,0,0,0,1+31,5,0,40258
2522,4,0.394,0.244,0.08,0.07,0,0,0,0,0,0,1+31,5,0,40258
2523,4,0.387,0.242,0.076,0.069,0,0,0,0,0,0,1+31,5,0,40258
2524,4,0.387,0.238,0.081,0.068,0,0,0,0,0,0,1+31,5,0,40258
2525,4,0.392,0.243,0.079,0.07,0,0,0,0,0,0,1+31,5,0,40258
2526,4,0.39,0.239,0.083,0.068,0,0,0,0,0,0,1+31,5,0,40258
2527,4,0.392,0.239,0.084,0.069,0,0,0,0,0,0,1+31,5,0,40258
2528,5,0.347,0.105,0.098,0.074,0.07,0,0,0,0,0,5R1,5,0,40258
2529,5,0.35,0.105,0.1,0.076,0.069,0,0,0,0,0,5R1,5,0,40258
2530,5,0.351,0.107,0.1,0.074,0.07,0,0,0,0,0,5R1,5,0,40258
2531,5,0.361,0.114,0.106,0.073,0.068,0,0,0,0,0,5R1,5,0,40258
2532,8,0.36,0.046,0.056,0.058,0.055,0.05,0.047,0.048,0,0,8I,5,0,40258
2533,8,0.325,0.039,0.045,0.047,0.048,0.046,0.046,0.054,0,0,8I,5,0,40258
2534,8,0.313,0.034,0.039,0.042,0.038,0.054,0.05,0.056,0,0,8I,5,0,40258
2535,8,0.316,0.035,0.041,0.043,0.046,0.046,0.042,0.063,0,0,8I,5,0,40258
2536,8,0.318,0.034,0.039,0.041,0.043,0.039,0.059,0.063,0,0,8I,5,0,40258
2537,9,0.407,0.041,0.048,0.065,0.055,0.049,0.048,0.048,0.053,0,9I,5,0,40258
2538,9,0.414,0.045,0.055,0.057,0.057,0.052,0.047,0.046,0.055,0,9I,5,0,40258
2539,4,0.522,0.273,0.12,0.129,0,0,0,0,0,0,4D,5,0,40270
2540,4,0.529,0.272,0.125,0.132,0,0,0,0,0,0,4D,5,0,40270
2541,4,0.571,0.262,0.153,0.156,0,0,0,0,0,0,4D,5,0,40270
2542,4,0.39,0.242,0.063,0.085,0,0,0,0,0,0,1+31,5,0,40270
2543,4,0.398,0.234,0.087,0.077,0,0,0,0,0,0,1+31,5,0,40270
2544,4,0.383,0.227,0.081,0.075,0,0,0,0,0,0,1+31,5,0,40270
2545,4,0.391,0.235,0.084,0.072,0,0,0,0,0,0,1+31,5,0,40270
2546,4,0.39,0.233,0.084,0.073,0,0,0,0,0,0,1+31,5,0,40270
2547,4,0.407,0.258,0.073,0.076,0,0,0,0,0,0,1+31,5,0,40270
2548,4,0.39,0.237,0.077,0.076,0,0,0,0,0,0,1+31,5,0,40270
2549,4,0.385,0.231,0.081,0.073,0,0,0,0,0,0,1+31,5,0,40270
2550,4,0.388,0.235,0.079,0.074,0,0,0,0,0,0,1+31,5,0,40270
2551,4,0.409,0.243,0.08,0.086,0,0,0,0,0,0,1+31,5,0,40270
2552,4,0.391,0.242,0.082,0.067,0,0,0,0,0,0,1+31,5,0,40270
2553,4,0.388,0.241,0.084,0.063,0,0,0,0,0,0,1+31,5,0,40270
2554,4,0.392,0.234,0.088,0.07,0,0,0,0,0,0,1+31,5,0,40270
2555,4,0.398,0.253,0.076,0.069,0,0,0,0,0,0,1+31,5,0,40270
2556,4,0.406,0.248,0.084,0.074,0,0,0,0,0,0,1+31,5,0,40270
2557,5,1.165,0.4,0.377,0.21,0.178,0,0,0,0,0,1+1+3,5,0,40270
2558,5,1.077,0.375,0.366,0.164,0.172,0,0,0,0,0,1+1+3,5,0,40270
2559,5,1.001,0.347,0.327,0.132,0.195,0,0,0,0,0,1+1+3,5,0,40270
2560,5,0.922,0.295,0.298,0.171,0.158,0,0,0,0,0,1+1+3,5,0,40270
2561,5,0.652,0.169,0.155,0.164,0.164,0,0,0,0,0,NOISE,5,0,40270
2562,5,0.753,0.265,0.218,0.145,0.125,0,0,0,0,0,1+1+3,5,0,40270
2563,5,0.901,0.294,0.287,0.152,0.168,0,0,0,0,0,1+1+3,5,0,40270
2564,5,0.893,0.294,0.294,0.149,0.156,0,0,0,0,0,1+1+3,5,0,40270
2565,5,0.853,0.264,0.276,0.168,0.145,0,0,0,0,0,1+1+3,5,0,40270
2566,5,1.105,0.373,0.351,0.218,0.163,0,0,0,0,0,1+1+3,5,0,40270
2567,5,0.857,0.252,0.287,0.172,0.146,0,0,0,0,0,1+1+3,5,0,40270
2568,5,0.892,0.256,0.291,0.193,0.152,0,0,0,0,0,1+1+3,5,0,40270
2569,5,0.358,0.11,0.104,0.077,0.067,0,0,0,0,0,5R1,5,0,40270
2570,5,0.363,0.114,0.108,0.074,0.067,0,0,0,0,0,5R1,5,0,40270
2571,5,0.352,0.106,0.1,0.078,0.068,0,0,0,0,0,5R1,5,0,40270
2572,5,0.34,0.098,0.094,0.078,0.07,0,0,0,0,0,5R1,5,0,40270
2573,5,0.339,0.098,0.094,0.076,0.071,0,0,0,0,0,5R1,5,0,40270
2574,5,0.343,0.102,0.091,0.079,0.071,0,0,0,0,0,5R1,5,0,40270
2575,5,0.336,0.094,0.092,0.079,0.071,0,0,0,0,0,5R1,5,0,40270
2576,5,0.333,0.093,0.087,0.078,0.075,0,0,0,0,0,5R1,5,0,40270
2577,5,0.334,0.092,0.091,0.078,0.073,0,0,0,0,0,5R1,5,0,40270
2578,5,0.347,0.102,0.09,0.081,0.074,0,0,0,0,0,5R1,5,0,40270
2579,5,0.337,0.095,0.092,0.079,0.071,0,0,0,0,0,5R1,5,0,40270
2580,5,0.345,0.099,0.092,0.082,0.072,0,0,0,0,0,5R1,5,0,40270
2581,5,0.888,0.287,0.292,0.169,0.14,0,0,0,0,0,1+1+3,5,0,40270
2582,5,0.85,0.267,0.272,0.168,0.143,0,0,0,0,0,1+1+3,5,0,40270
2583,5,0.872,0.266,0.282,0.177,0.147,0,0,0,0,0,1+1+3,5,0,40270
2584,5,0.366,0.119,0.102,0.075,0.07,0,0,0,0,0,5R1,5,0,40270
2585,5,0.334,0.095,0.092,0.075,0.072,0,0,0,0,0,5R1,5,0,40270
2586,5,0.336,0.099,0.093,0.075,0.069,0,0,0,0,0,5R1,5,0,40270
2587,5,0.324,0.091,0.086,0.074,0.073,0,0,0,0,0,5R1,5,0,40270
2588,5,0.326,0.094,0.088,0.076,0.068,0,0,0,0,0,5R1,5,0,40270
2589,5,0.34,0.098,0.084,0.084,0.074,0,0,0,0,0,5R1,5,0,40270
2590,8,1.26,0.266,0.186,0.154,0.153,0.167,0.152,0.182,0,0,8D,5,0,40270
2591,8,1.309,0.282,0.183,0.172,0.164,0.186,0.16,0.162,0,0,8D,5,0,40270
2592,8,0.316,0.039,0.042,0.037,0.045,0.043,0.049,0.061,0,0,8I,5,0,40270
2593,9,0.393,0.04,0.053,0.058,0.053,0.048,0.046,0.045,0.05,0,9I,5,0,40270
2594,9,0.409,0.041,0.054,0.058,0.055,0.05,0.047,0.054,0.05,0,9I,5,0,40270
2598,3,0.51,0.244,0.266,0,0,0,0,0,0,0,NOISE,5,0,40270
2599,5,1.103,0.38,0.333,0.216,0.174,0,0,0,0,0,1+1+3,5,0,40270
2600,5,0.999,0.325,0.333,0.19,0.151,0,0,0,0,0,1+1+3,5,0,40270
2601,5,1.131,0.378,0.365,0.204,0.184,0,0,0,0,0,1+1+3,5,0,40270
2602,5,0.817,0.229,0.282,0.173,0.133,0,0,0,0,0,1+1+3,5,0,40270
2603,5,0.846,0.261,0.288,0.16,0.137,0,0,0,0,0,1+1+3,5,0,40270
2604,5,0.845,0.316,0.245,0.148,0.136,0,0,0,0,0,1+1+3,5,0,40270
2606,3,0.46,0.232,0.228,0,0,0,0,0,0,0,3D,5,0,40270
2607,3,0.463,0.243,0.22,0,0,0,0,0,0,0,3D,5,0,40270
2608,5,1.184,0.4,0.386,0.214,0.184,0,0,0,0,0,1+1+3,5,0,40270
2609,5,0.344,0.093,0.102,0.082,0.067,0,0,0,0,0,5R1,5,0,40270
2610,5,0.346,0.096,0.1,0.08,0.07,0,0,0,0,0,5R1,5,0,40270
2611,5,0.351,0.099,0.101,0.081,0.07,0,0,0,0,0,5R1,5,0,40270
2612,5,0.352,0.1,0.1,0.081,0.071,0,0,0,0,0,5R1,5,0,40270
2613,5,0.335,0.099,0.093,0.073,0.07,0,0,0,0,0,5R1,5,0,40270
2614,5,0.338,0.09,0.098,0.08,0.07,0,0,0,0,0,5R1,5,0,40270
2615,5,0.336,0.097,0.096,0.076,0.067,0,0,0,0,0,5R1,5,0,40270
2616,5,0.344,0.105,0.096,0.076,0.067,0,0,0,0,0,5R1,5,0,40270
2617,5,0.337,0.101,0.097,0.073,0.066,0,0,0,0,0,5R1,5,0,40270
2618,5,0.333,0.094,0.093,0.075,0.071,0,0,0,0,0,5R1,5,0,40270
2619,5,0.362,0.111,0.111,0.074,0.066,0,0,0,0,0,5R1,5,0,40270
2620,5,0.367,0.117,0.107,0.075,0.068,0,0,0,0,0,5R1,5,0,40270
2621,5,0.364,0.12,0.103,0.072,0.069,0,0,0,0,0,5R1,5,0,40270
2622,5,0.348,0.114,0.101,0.071,0.062,0,0,0,0,0,5R1,5,0,40270
2623,5,0.34,0.112,0.093,0.072,0.063,0,0,0,0,0,5R1,5,0,40270
2624,5,0.357,0.115,0.098,0.082,0.062,0,0,0,0,0,5R1,5,0,40270
2625,5,0.361,0.131,0.094,0.067,0.069,0,0,0,0,0,5R1,5,0,40270
2626,5,0.361,0.123,0.1,0.072,0.066,0,0,0,0,0,5R1,5,0,40270
2627,5,0.328,0.108,0.092,0.069,0.059,0,0,0,0,0,5R1,5,0,40270
2628,5,0.34,0.112,0.098,0.071,0.059,0,0,0,0,0,5R1,5,0,40270
2629,5,0.354,0.108,0.099,0.079,0.068,0,0,0,0,0,5R1,5,0,40270
2630,5,0.341,0.108,0.098,0.076,0.059,0,0,0,0,0,5R1,5,0,40270
2631,5,0.35,0.105,0.096,0.078,0.071,0,0,0,0,0,5R1,5,0,40270
2632,5,0.367,0.117,0.096,0.075,0.079,0,0,0,0,0,5R1,5,0,40270
2633,5,0.359,0.122,0.094,0.074,0.069,0,0,0,0,0,5R1,5,0,40270
2634,5,0.353,0.112,0.096,0.075,0.07,0,0,0,0,0,5R1,5,0,40270
2635,5,0.342,0.109,0.1,0.068,0.065,0,0,0,0,0,5R1,5,0,40270
