Whale Birth Audio_annotations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Recording,SegmentWhale,Coda,TfS,ICI1,ICI2,ICI3,ICI4,ICI5,ICI6,ICI7,ICI8,ICI9,ICI10,ICI11,ICI12,ICI13,ICI14,ICI15,ICI16,ICI17,ICI18,ICI19,ICI20,ICI21,ICI22,ICI23,ICI24,ICI25,ICI26,ICI27,ICI28,ICI29,ICI30,ICI31,ICI32,ICI33,ICI34,ICI35,ICI36,ICI37,ICI38,ICI39,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52
CETI23-282,1,0,320.457370833333,0.250230000000002,0.15200999999999,0.129180000000005,0.129810000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,2,0,320.832980833333,0.343580000000003,0.312460000000002,0.178380000000004,0.161749999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,323.373140833333,0.33175,0.317549999999997,0.153540000000007,0.144959999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,2,0,323.373140833333,0.33175,0.317549999999997,0.153540000000007,0.144959999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,325.650510833333,0.244619999999998,0.174059999999997,0.119960000000006,0.134069999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,326.574900833333,0.31183,0.30462,0.170839999999998,0.147599999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,327.638070833333,0.326949999999997,0.167000000000002,0.169359999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,329.889250833333,0.29637000000001,0.312649999999991,0.171810000000008,0.146589999999989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,331.314650833333,0.319890000000001,0.258739999999989,0.169360000000012,0.164649999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,333.300710833333,0.307599999999994,0.309899999999999,0.169830000000005,0.156360000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,334.457120833333,0.329310000000007,0.266149999999996,0.191270000000003,0.17313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,336.370770833333,0.303539999999998,0.317790000000002,0.164900000000003,0.149329999999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,339.540790833333,0.286289999999994,0.318550000000002,0.173389999999998,0.137100000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,2,0,339.834600833333,0.333650000000006,0.310559999999995,0.166150000000002,0.143000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,342.912310833333,0.316670000000002,0.313289999999995,0.17446000000001,0.158389999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,2,0,343.535250833333,0.3125,0.29798000000001,0.169579999999996,0.151420000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,347.317850833333,0.303840000000008,0.303119999999993,0.171559999999999,0.14555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,351.273720833333,0.312600000000003,0.300799999999995,0.174899999999994,0.155300000000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,353.998220833333,0.340700000000012,0.331199999999995,0.0910999999999973,0.0956999999999937,0.152300000000011,0.0707000000000022,0.35629999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,2,0,354.909420833333,0.313800000000001,0.303799999999995,0.168599999999998,0.157700000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,356.300120833333,0.0378000000000043,0.0378000000000043,0.0536999999999921,0.0477999999999952,0.0482000000000085,0.0356999999999914,0.0409000000000077,0.0396999999999963,0.0378000000000043,0.0427999999999997,0.0401999999999987,0.0478999999999985,0.0533999999999963,0.0910000000000082,0.134599999999992,0.180599999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,357.521320833333,0.330600000000004,0.314499999999995,0.180200000000013,0.147799999999989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,2,0,358.480920833333,0.299499999999995,0.304600000000008,0.161599999999993,0.159900000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,362.194020833333,0.312100000000001,0.307699999999997,0.171599999999998,0.15100000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,365.985820833333,0.313800000000001,0.304200000000009,0.171399999999991,0.1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,367.977620833333,0.0364999999999895,0.0387000000000057,0.0399000000000029,0.0471000000000004,0.0427999999999997,0.0415999999999883,0.0390000000000015,0.0382000000000033,0.0378000000000043,0.0388999999999982,0.0397999999999996,0.0418999999999983,0.0493000000000023,0.060299999999998,0.0889999999999986,0.111100000000008,0.125999999999991,0.153900000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,371.426720833333,0.106000000000009,0.109899999999996,0.137900000000002,0.136200000000002,0.159300000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,2,0,371.492120833333,0.134599999999992,0.0692999999999984,0.066900000000004,0.0622000000000043,0.0652999999999935,0.0692999999999984,0.0789000000000044,0.0748999999999995,0.0805000000000007,0.0948000000000064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,3,0,371.924820833333,0.2316,0.173699999999997,0.123500000000007,0.125999999999991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,376.155020833333,0.154499999999999,0.119599999999991,0.139800000000008,0.160799999999995,0.127600000000001,0.139600000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,378.524020833333,0.260699999999986,0.158600000000007,0.134399999999999,0.147899999999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,380.717520833333,0.260799999999989,0.163999999999987,0.131700000000023,0.137099999999975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,384.600120833333,0.046999999999997,0.0577999999999861,0.0426000000000215,0.0488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,385.210320833333,0.239000000000004,0.159599999999983,0.132200000000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,390.251520833333,0.207599999999985,0.260100000000023,0.179399999999987,0.133100000000013,0.135099999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,2,0,390.886620833333,0.220200000000006,0.236099999999993,0.160300000000007,0.142699999999991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,393.041820833333,0.296400000000006,0.223099999999988,0.155000000000001,0.151299999999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,2,0,393.104320833333,0.251999999999981,0.1875,0.133100000000013,0.151199999999989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,394.259120833333,0.222000000000008,0.239099999999979,0.167100000000005,0.133399999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,2,0,394.305920833333,0.25,0.262100000000004,0.163299999999992,0.137100000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,395.741620833333,0.0979000000000099,0.0696000000000083,0.175999999999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,396.318420833333,0.155199999999979,0.124200000000002,0.126100000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,397.450520833333,0.218800000000016,0.234099999999984,0.160800000000023,0.134699999999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,2,0,398.168020833333,0.257000000000005,0.159600000000012,0.12439999999998,0.1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,400.307320833333,0.217099999999988,0.231699999999989,0.166200000000003,0.132500000000022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,403.272220833333,0.224699999999984,0.238799999999998,0.1541,0.130800000000022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,404.680220833333,0.248700000000014,0.25539999999998,0.154500000000013,0.147899999999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,406.397520833333,0.22290000000001,0.245699999999999,0.164199999999994,0.127100000000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,409.545720833333,0.226600000000019,0.233499999999992,0.170299999999997,0.137699999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,412.299220833333,0.22829999999999,0.241000000000014,0.163399999999996,0.139700000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-282,1,0,415.123020833333,0.225099999999998,0.233900000000006,0.163099999999986,0.138000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,1,0,3.05575,0.317417,0.302145,0.322751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,1,0,7.421833,0.129379999999999,0.123989,0.123989000000001,0.164421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,2,0,7.632075,0.296495999999999,0.299192,0.315364000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,1,0,10.01035,0.262099999999998,0.181450000000002,0.130369999999999,0.173389999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,2,0,10.46734,0.32258,0.186829999999999,0.142470000000001,0.17742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,3,0,10.96868,0.134409999999999,0.13979,0.138440000000001,0.149189999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,1,0,12.38394,0.319889999999999,0.303900000000001,0.314249999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,2,0,12.6455,0.262499999999999,0.18064,0.13172,0.134550000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,1,0,29.86604,0.0492699999999999,0.0464599999999997,0.0491499999999974,0.0555800000000026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,1,0,32.78069,0.0383100000000027,0.0650999999999939,0.0375900000000016,0.0481000000000051,0.0373799999999989,0.0404599999999959,0.0395600000000016,0.0366199999999992,0.0410900000000041,0.0414499999999975,0.0493200000000016,0.0483100000000007,0.0736500000000007,0.0938699999999955,0.118920000000003,0.200269999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,1,0,34.33656,0.0458199999999991,0.0910800000000052,0.0868899999999968,0.092570000000002,0.0850399999999993,0.084539999999997,0.0847900000000053,0.0859199999999944,0.0850200000000001,0.0891200000000012,0.105780000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,1,0,36.84381,0.293690000000005,0.27223,0.16883,0.131419999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,1,0,37.86508,0.0552100000000024,0.0886899999999997,0.0811899999999994,0.0874299999999977,0.0866499999999988,0.0792500000000018,0.0861300000000043,0.0834999999999937,0.0851400000000027,0.0889799999999994,0.111870000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,1,0,40.25519,0.268660000000004,0.217979999999997,0.158000000000001,0.134360000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,1,0,42.85146,0.273389999999999,0.274319999999996,0.163600000000002,0.143439999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,2,0,43.55496,0.313159999999996,0.304790000000004,0.31223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,3,0,43.90343,0.262979999999999,0.300150000000002,0.150539999999999,0.156109999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,1,0,47.5844,0.292580000000001,0.295139999999996,0.296050000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,2,0,47.65444,0.304029999999997,0.273380000000003,0.156459999999996,0.145160000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,1,0,51.1209,0.283349999999999,0.278150000000004,0.28877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,1,0,54.28546,0.27158,0.277810000000002,0.287499999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,1,0,56.08737,0.338709999999999,0.330640000000002,0.190860000000001,0.161290000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,1,0,57.92344,0.27214,0.272399999999998,0.29448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,1,0,58.95388,0.102940000000004,0.120579999999997,0.113240000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,1,0,59.8215,0.32499,0.314700000000002,0.18235,0.161760000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,1,0,61.42802,0.273860000000006,0.261369999999999,0.276559999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,1,0,62.36593,0.098790000000001,0.110880000000002,0.102829999999997,0.108870000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,1,0,65.6019,0.265119999999996,0.26136000000001,0.282329999999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,2,0,65.99227,0.0816499999999962,0.0982699999999994,0.102909999999994,0.0991100000000102,0.1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,1,0,67.19254,0.24597,0.173390000000012,0.120959999999997,0.145160000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,1,0,69.17641,0.0846799999999917,0.0947600000000079,0.0987899999999939,0.0987900000000081,0.137090000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,1,0,70.85348,0.276849999999996,0.263419999999996,0.290770000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,1,0,72.17004,0.257840000000002,0.167349999999999,0.121399999999994,0.143470000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,1,0,73.77083,0.0416699999999963,0.0470399999999955,0.0493799999999993,0.0411399999999986,0.053670000000011,0.0402500000000003,0.0451399999999893,0.0467100000000045,0.0580199999999991,0.0796700000000072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CETI23-283,1,0,77.65923,0.275210000000001,0.27873000000001,0.284479999999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
