source,source_coda_id,coda_type_gero21,classifier_origin
hersh2022_pacific,MNP0170,3RP3,discovery-cluster
hersh2022_pacific,MNP0171,3RP3,discovery-cluster
hersh2022_pacific,MNP0172,2+1+1,discovery-cluster
hersh2022_pacific,MNP0173,2+1+1,discovery-cluster
hersh2022_pacific,MNP0174,3D,pacific-matched
hersh2022_pacific,MNP0175,3D,pacific-matched
hersh2022_pacific,MNP0176,3D,pacific-matched
hersh2022_pacific,MNP0177,3D,pacific-matched
hersh2022_pacific,MNP0178,3D,pacific-matched
hersh2022_pacific,MNP0179,8iP1,discovery-cluster
hersh2022_pacific,MNP0180,6-NOISE,discovery-noise
hersh2022_pacific,MNP0181,6-NOISE,discovery-noise
hersh2022_pacific,MNP0182,6-NOISE,discovery-noise
hersh2022_pacific,MNP0183,8-NOISE,discovery-noise
hersh2022_pacific,MNP0184,2+3,pacific-matched
hersh2022_pacific,MNP0185,8R,pacific-matched
hersh2022_pacific,MNP0186,4R1,pacific-matched
hersh2022_pacific,MNP0187,4R1,pacific-matched
hersh2022_pacific,MNP0188,5R1,pacific-matched
hersh2022_pacific,MNP0189,7D1,pacific-matched
hersh2022_pacific,MNP0190,3D,pacific-matched
hersh2022_pacific,MNP0191,3D,pacific-matched
hersh2022_pacific,MNP0192,5R3,pacific-matched
hersh2022_pacific,MNP0193,6-NOISE,discovery-noise
hersh2022_pacific,MNP0194,4+1,discovery-cluster
hersh2022_pacific,MNP0195,4P1,discovery-cluster
hersh2022_pacific,MNP0196,3D,pacific-matched
hersh2022_pacific,MNP0197,3RP6,discovery-cluster
hersh2022_pacific,MNP0198,5R1,pacific-matched
hersh2022_pacific,MNP0199,6i,pacific-matched
hersh2022_pacific,MNP0200,7i,pacific-matched
hersh2022_pacific,MNP0201,4R1,pacific-matched
hersh2022_pacific,MNP0202,4R1,pacific-matched
hersh2022_pacific,MNP0203,6i,pacific-matched
hersh2022_pacific,MNP0204,3R,pacific-matched
hersh2022_pacific,MNP0205,4R1,pacific-matched
hersh2022_pacific,MNP0206,5R1,pacific-matched
hersh2022_pacific,MNP0207,4R1,pacific-matched
hersh2022_pacific,MNP0208,5R1,pacific-matched
hersh2022_pacific,MNP0209,4R1,pacific-matched
hersh2022_pacific,MNP0210,6i,pacific-matched
hersh2022_pacific,MNP0211,10iP2,discovery-cluster
hersh2022_pacific,MNP0212,5R3,pacific-matched
hersh2022_pacific,MNP0215,8R,pacific-matched
hersh2022_pacific,MNP0216,6-NOISE,discovery-noise
hersh2022_pacific,MNP0217,6-NOISE,discovery-noise
hersh2022_pacific,MNP0218,5P4,discovery-cluster
hersh2022_pacific,MNP0219,8R,pacific-matched
hersh2022_pacific,MNP0220,4D,pacific-matched
hersh2022_pacific,MNP0221,3D,pacific-matched
hersh2022_pacific,MNP0222,4R2,pacific-matched
hersh2022_pacific,MNP0223,3D,pacific-matched
hersh2022_pacific,MNP0224,6i,pacific-matched
hersh2022_pacific,MNP0225,6i,pacific-matched
hersh2022_pacific,MNP0226,10i,pacific-matched
hersh2022_pacific,MNP0227,1+1+3,pacific-matched
hersh2022_pacific,MNP0228,1+1+3,pacific-matched
hersh2022_pacific,MNP0229,1+1+3,pacific-matched
hersh2022_pacific,MNP0230,6i,pacific-matched
hersh2022_pacific,MNP0231,3D,pacific-matched
hersh2022_pacific,MNP0232,1+1+3,pacific-matched
hersh2022_pacific,MNP0233,10iP2,discovery-cluster
hersh2022_pacific,MNP0235,7D1,pacific-matched
hersh2022_pacific,MNP0236,1+1+3,pacific-matched
hersh2022_pacific,MNP0238,1+1+3,pacific-matched
hersh2022_pacific,MNP0240,1+1+3,pacific-matched
hersh2022_pacific,MNP0241,5R2,pacific-matched
hersh2022_pacific,MNP0242,1+1+3,pacific-matched
hersh2022_pacific,MNP0243,1+1+3,pacific-matched
hersh2022_pacific,MNP0244,5R2,pacific-matched
hersh2022_pacific,MNP0245,1+1+3,pacific-matched
hersh2022_pacific,MNP0247,1+1+3,pacific-matched
hersh2022_pacific,MNP0248,1+1+3,pacific-matched
hersh2022_pacific,MNP0249,3D,pacific-matched
hersh2022_pacific,MNP0250,8i,pacific-matched
hersh2022_pacific,MNP0251,7i,pacific-matched
hersh2022_pacific,MNP0252,7i,pacific-matched
hersh2022_pacific,MNP0253,1+1+3,pacific-matched
hersh2022_pacific,MNP0254,7-NOISE,discovery-noise
hersh2022_pacific,MNP0255,2+3,pacific-matched
hersh2022_pacific,MNP0256,7iP1,discovery-cluster
hersh2022_pacific,MNP0257,7iP1,discovery-cluster
hersh2022_pacific,MNP0270,3RP3,discovery-cluster
hersh2022_pacific,MNP0271,3RP3,discovery-cluster
hersh2022_pacific,MNP0272,3D,pacific-matched
hersh2022_pacific,MNP0273,3RP3,discovery-cluster
hersh2022_pacific,MNP0274,3RP2,discovery-cluster
hersh2022_pacific,MNP0277,3DP3,discovery-cluster
hersh2022_pacific,MNP0278,3RP2,discovery-cluster
hersh2022_pacific,PNG0001,6-NOISE,discovery-noise
hersh2022_pacific,PNG0002,6-NOISE,discovery-noise
hersh2022_pacific,PNG0003,6-NOISE,discovery-noise
hersh2022_pacific,PNG0004,6-NOISE,discovery-noise
hersh2022_pacific,PNG0005,6-NOISE,discovery-noise
hersh2022_pacific,PNG0006,6-NOISE,discovery-noise
hersh2022_pacific,PNG0007,6-NOISE,discovery-noise
hersh2022_pacific,PNG0008,6-NOISE,discovery-noise
hersh2022_pacific,PNG0009,6-NOISE,discovery-noise
hersh2022_pacific,PNG0010,6-NOISE,discovery-noise
hersh2022_pacific,PNG0011,6-NOISE,discovery-noise
hersh2022_pacific,PNG0012,6-NOISE,discovery-noise
hersh2022_pacific,PNG0013,6-NOISE,discovery-noise
hersh2022_pacific,PNG0014,6-NOISE,discovery-noise
hersh2022_pacific,PNG0015,6-NOISE,discovery-noise
hersh2022_pacific,PNG0016,6-NOISE,discovery-noise
hersh2022_pacific,PNG0017,6-NOISE,discovery-noise
hersh2022_pacific,PNG0018,5R2,pacific-matched
hersh2022_pacific,PNG0019,4R1,pacific-matched
hersh2022_pacific,PNG0020,4R1,pacific-matched
hersh2022_pacific,PNG0021,6-NOISE,discovery-noise
hersh2022_pacific,PNG0022,6-NOISE,discovery-noise
hersh2022_pacific,PNG0023,6-NOISE,discovery-noise
hersh2022_pacific,PNG0024,6-NOISE,discovery-noise
hersh2022_pacific,PNG0025,6-NOISE,discovery-noise
hersh2022_pacific,PNG0026,6-NOISE,discovery-noise
hersh2022_pacific,PNG0027,6-NOISE,discovery-noise
hersh2022_pacific,PNG0028,6-NOISE,discovery-noise
hersh2022_pacific,PNG0029,4R2,pacific-matched
hersh2022_pacific,PNG0030,6-NOISE,discovery-noise
hersh2022_pacific,PNG0031,5-NOISE,discovery-noise
hersh2022_pacific,PNG0032,6-NOISE,discovery-noise
hersh2022_pacific,PNG0033,6-NOISE,discovery-noise
hersh2022_pacific,PNG0034,6-NOISE,discovery-noise
hersh2022_pacific,PNG0035,5+1+1,discovery-cluster
hersh2022_pacific,PNG0036,5+1+1,discovery-cluster
hersh2022_pacific,PNG0037,6-NOISE,discovery-noise
hersh2022_pacific,PNG0038,6-NOISE,discovery-noise
hersh2022_pacific,PNG0039,6-NOISE,discovery-noise
hersh2022_pacific,PNG0040,6-NOISE,discovery-noise
hersh2022_pacific,PNG0041,4RP3,discovery-cluster
hersh2022_pacific,PNG0042,4RP5,discovery-cluster
hersh2022_pacific,PNG0043,4R1,pacific-matched
hersh2022_pacific,PNG0044,5-NOISE,discovery-noise
hersh2022_pacific,PNG0045,4RP5,discovery-cluster
hersh2022_pacific,PNG0046,6-NOISE,discovery-noise
hersh2022_pacific,PNG0047,4R1,pacific-matched
hersh2022_pacific,PNG0048,4P1,discovery-cluster
hersh2022_pacific,PNG0049,3R,pacific-matched
hersh2022_pacific,PNG0050,9-NOISE,discovery-noise
hersh2022_pacific,PNG0051,4R2,pacific-matched
hersh2022_pacific,PNG0052,3RP2,discovery-cluster
hersh2022_pacific,PNG0053,9i,pacific-matched
hersh2022_pacific,PNG0055,6i,pacific-matched
hersh2022_pacific,PNG0056,7i,pacific-matched
hersh2022_pacific,PNG0057,6i,pacific-matched
hersh2022_pacific,PNG0058,3-NOISE,discovery-noise
hersh2022_pacific,PNG0059,2+3,pacific-matched
hersh2022_pacific,PNG0060,4R1,pacific-matched
hersh2022_pacific,PNG0061,6-NOISE,discovery-noise
hersh2022_pacific,PNG0062,9i,pacific-matched
hersh2022_pacific,PNG0063,7i,pacific-matched
hersh2022_pacific,PNG0064,5-NOISE,discovery-noise
hersh2022_pacific,PNG0065,7i,pacific-matched
hersh2022_pacific,PNG0066,7i,pacific-matched
hersh2022_pacific,PNG0067,2+3,pacific-matched
hersh2022_pacific,PNG0068,6R,pacific-matched
hersh2022_pacific,PNG0069,9i,pacific-matched
hersh2022_pacific,PNG0070,5R3,pacific-matched
hersh2022_pacific,PNG0071,5R3,pacific-matched
hersh2022_pacific,PNG0072,6i,pacific-matched
hersh2022_pacific,PNG0073,5R3,pacific-matched
hersh2022_pacific,PNG0074,4R2,pacific-matched
hersh2022_pacific,PNG0075,3RP2,discovery-cluster
hersh2022_pacific,PNG0076,4R2,pacific-matched
hersh2022_pacific,PNG0077,3D,pacific-matched
hersh2022_pacific,PNG0078,3RP2,discovery-cluster
hersh2022_pacific,PNG0079,3RP2,discovery-cluster
hersh2022_pacific,PNG0080,3RP3,discovery-cluster
hersh2022_pacific,PNG0081,3RP2,discovery-cluster
hersh2022_pacific,PNG0082,3RP2,discovery-cluster
hersh2022_pacific,PNG0083,3D,pacific-matched
hersh2022_pacific,PNG0084,1+1+3,pacific-matched
hersh2022_pacific,PNG0085,1+1+3,pacific-matched
hersh2022_pacific,PNG0086,5R3,pacific-matched
hersh2022_pacific,PNG0087,5R3,pacific-matched
hersh2022_pacific,PNG0088,1+1+3,pacific-matched
hersh2022_pacific,PNG0089,1+1+3,pacific-matched
hersh2022_pacific,PNG0090,5R3,pacific-matched
hersh2022_pacific,PNG0091,5R3,pacific-matched
hersh2022_pacific,PNG0092,1+1+3,pacific-matched
hersh2022_pacific,PNG0093,5R3,pacific-matched
hersh2022_pacific,PNG0094,5R3,pacific-matched
hersh2022_pacific,PNG0095,1+1+3,pacific-matched
hersh2022_pacific,PNG0096,5R3,pacific-matched
hersh2022_pacific,PNG0097,5R3,pacific-matched
hersh2022_pacific,PNG0098,7D1,pacific-matched
hersh2022_pacific,PNG0099,1+1+3,pacific-matched
hersh2022_pacific,PNG0100,1+1+3,pacific-matched
hersh2022_pacific,PNG0101,6-NOISE,discovery-noise
hersh2022_pacific,PNG0102,5R3,pacific-matched
hersh2022_pacific,PNG0103,5R3,pacific-matched
hersh2022_pacific,PNG0104,5R3,pacific-matched
hersh2022_pacific,PNG0105,5R3,pacific-matched
hersh2022_pacific,PNG0106,5R3,pacific-matched
hersh2022_pacific,PNG0107,1+1+3,pacific-matched
hersh2022_pacific,PNG0108,7R,pacific-matched
hersh2022_pacific,PNG0109,7-NOISE,discovery-noise
hersh2022_pacific,PNG0110,5R3,pacific-matched
hersh2022_pacific,PNG0111,1+1+3,pacific-matched
hersh2022_pacific,PNG0112,1+1+3,pacific-matched
hersh2022_pacific,PNG0113,7D1,pacific-matched
hersh2022_pacific,PNG0114,7D1,pacific-matched
hersh2022_pacific,PNG0115,1+1+3,pacific-matched
hersh2022_pacific,PNG0116,1+1+3,pacific-matched
hersh2022_pacific,PNG0117,6R,pacific-matched
hersh2022_pacific,PNG0118,1+1+3,pacific-matched
hersh2022_pacific,PNG0119,5R3,pacific-matched
hersh2022_pacific,PNG0120,7D1,pacific-matched
hersh2022_pacific,PNG0121,7D1,pacific-matched
hersh2022_pacific,PNG0122,7D1,pacific-matched
hersh2022_pacific,PNG0123,5R3,pacific-matched
hersh2022_pacific,PNG0124,5R3,pacific-matched
hersh2022_pacific,PNG0125,7D1,pacific-matched
hersh2022_pacific,PNG0126,1+1+3,pacific-matched
hersh2022_pacific,PNG0127,8R,pacific-matched
hersh2022_pacific,PNG0128,1+1+3,pacific-matched
hersh2022_pacific,PNG0129,7D1,pacific-matched
hersh2022_pacific,PNG0130,5R3,pacific-matched
hersh2022_pacific,PNG0131,5R3,pacific-matched
hersh2022_pacific,PNG0132,1+1+3,pacific-matched
hersh2022_pacific,PNG0133,5R3,pacific-matched
hersh2022_pacific,PNG0134,5R3,pacific-matched
hersh2022_pacific,PNG0135,8R,pacific-matched
hersh2022_pacific,PNG0136,5R3,pacific-matched
hersh2022_pacific,PNG0137,5R3,pacific-matched
hersh2022_pacific,PNG0138,5R3,pacific-matched
hersh2022_pacific,PNG0139,5R3,pacific-matched
hersh2022_pacific,PNG0140,5R3,pacific-matched
hersh2022_pacific,PNG0141,5R3,pacific-matched
hersh2022_pacific,PNG0142,5R3,pacific-matched
hersh2022_pacific,PNG0143,5R3,pacific-matched
hersh2022_pacific,PNG0144,7R,pacific-matched
hersh2022_pacific,PNG0145,5R3,pacific-matched
hersh2022_pacific,PNG0146,6-NOISE,discovery-noise
hersh2022_pacific,PNG0147,6-NOISE,discovery-noise
hersh2022_pacific,PNG0148,5RP4,discovery-cluster
hersh2022_pacific,PNG0149,5R3,pacific-matched
hersh2022_pacific,PNG0150,5R3,pacific-matched
hersh2022_pacific,PNG0151,5R3,pacific-matched
hersh2022_pacific,PNG0152,5R3,pacific-matched
hersh2022_pacific,PNG0153,5R3,pacific-matched
hersh2022_pacific,PNG0154,5R3,pacific-matched
hersh2022_pacific,PNG0155,5R3,pacific-matched
hersh2022_pacific,PNG0156,5R3,pacific-matched
hersh2022_pacific,PNG0157,5R3,pacific-matched
hersh2022_pacific,PNG0158,5R3,pacific-matched
hersh2022_pacific,PNG0159,5R3,pacific-matched
hersh2022_pacific,PNG0160,5R3,pacific-matched
hersh2022_pacific,PNG0161,5R3,pacific-matched
hersh2022_pacific,PNG0162,5R3,pacific-matched
hersh2022_pacific,PNG0163,7iP2,discovery-cluster
hersh2022_pacific,PNG0164,5R3,pacific-matched
hersh2022_pacific,PNG0165,5R3,pacific-matched
hersh2022_pacific,PNG0166,1+1+3,pacific-matched
hersh2022_pacific,PNG0167,1+1+3,pacific-matched
hersh2022_pacific,PNG0168,5R3,pacific-matched
hersh2022_pacific,PNG0169,7D1,pacific-matched
hersh2022_pacific,PNG0170,5R3,pacific-matched
hersh2022_pacific,PNG0171,1+1+3,pacific-matched
hersh2022_pacific,PNG0172,5R3,pacific-matched
hersh2022_pacific,PNG0173,1+1+3,pacific-matched
hersh2022_pacific,PNG0174,5R3,pacific-matched
hersh2022_pacific,PNG0175,7D1,pacific-matched
hersh2022_pacific,PNG0176,1+1+3,pacific-matched
hersh2022_pacific,PNG0177,5R3,pacific-matched
hersh2022_pacific,PNG0178,5R3,pacific-matched
hersh2022_pacific,PNG0179,6R,pacific-matched
hersh2022_pacific,PNG0180,5R3,pacific-matched
hersh2022_pacific,PNG0181,6R,pacific-matched
hersh2022_pacific,PNG0182,6R,pacific-matched
hersh2022_pacific,PNG0183,5R3,pacific-matched
hersh2022_pacific,PNG0184,5R3,pacific-matched
hersh2022_pacific,PNG0185,5R3,pacific-matched
hersh2022_pacific,PNG0186,5R3,pacific-matched
hersh2022_pacific,PNG0187,6R,pacific-matched
hersh2022_pacific,PNG0188,5R3,pacific-matched
hersh2022_pacific,PNG0189,5R3,pacific-matched
hersh2022_pacific,PNG0190,5R3,pacific-matched
hersh2022_pacific,PNG0191,7R,pacific-matched
hersh2022_pacific,PNG0192,6R,pacific-matched
hersh2022_pacific,PNG0193,5R3,pacific-matched
hersh2022_pacific,PNG0194,5R3,pacific-matched
hersh2022_pacific,PNG0195,7R,pacific-matched
hersh2022_pacific,PNG0196,5R3,pacific-matched
hersh2022_pacific,PNG0197,5R3,pacific-matched
hersh2022_pacific,PNG0198,5R3,pacific-matched
hersh2022_pacific,PNG0199,5R3,pacific-matched
hersh2022_pacific,PNG0200,1+1+3,pacific-matched
hersh2022_pacific,PNG0201,5R3,pacific-matched
hersh2022_pacific,PNG0202,5R3,pacific-matched
hersh2022_pacific,PNG0203,5R3,pacific-matched
hersh2022_pacific,PNG0204,5R3,pacific-matched
hersh2022_pacific,PNG0205,5R3,pacific-matched
hersh2022_pacific,PNG0206,5R3,pacific-matched
hersh2022_pacific,PNG0207,5R3,pacific-matched
hersh2022_pacific,PNG0208,5R3,pacific-matched
hersh2022_pacific,PNG0209,1+1+3,pacific-matched
hersh2022_pacific,PNG0210,1+1+3,pacific-matched
hersh2022_pacific,PNG0211,5R3,pacific-matched
hersh2022_pacific,PNG0212,5R3,pacific-matched
hersh2022_pacific,PNG0213,5R3,pacific-matched
hersh2022_pacific,PNG0214,5R3,pacific-matched
hersh2022_pacific,PNG0215,5R3,pacific-matched
hersh2022_pacific,PNG0216,5R3,pacific-matched
hersh2022_pacific,PNG0217,5R3,pacific-matched
hersh2022_pacific,PNG0218,5R3,pacific-matched
hersh2022_pacific,PNG0219,9RP2,discovery-cluster
hersh2022_pacific,PNG0220,5R3,pacific-matched
hersh2022_pacific,PNG0221,5R3,pacific-matched
hersh2022_pacific,PNG0222,5R3,pacific-matched
hersh2022_pacific,PNG0223,6i,pacific-matched
hersh2022_pacific,PNG0224,5R3,pacific-matched
hersh2022_pacific,PNG0225,7D1,pacific-matched
hersh2022_pacific,PNG0226,7R,pacific-matched
hersh2022_pacific,PNG0227,7R,pacific-matched
hersh2022_pacific,PNG0228,5R3,pacific-matched
hersh2022_pacific,PNG0229,6R,pacific-matched
hersh2022_pacific,PNG0230,5R3,pacific-matched
hersh2022_pacific,PNG0231,5R3,pacific-matched
hersh2022_pacific,PNG0232,5R3,pacific-matched
hersh2022_pacific,PNG0233,5R3,pacific-matched
hersh2022_pacific,PNG0234,1+1+3,pacific-matched
hersh2022_pacific,PNG0235,5R3,pacific-matched
hersh2022_pacific,PNG0236,5R3,pacific-matched
hersh2022_pacific,PNG0237,5R3,pacific-matched
hersh2022_pacific,PNG0238,5R3,pacific-matched
hersh2022_pacific,PNG0239,5R3,pacific-matched
hersh2022_pacific,PNG0240,5R3,pacific-matched
hersh2022_pacific,PNG0241,5R3,pacific-matched
hersh2022_pacific,PNG0242,5R3,pacific-matched
hersh2022_pacific,PNG0243,5R3,pacific-matched
hersh2022_pacific,PNG0244,5R3,pacific-matched
hersh2022_pacific,PNG0245,5R3,pacific-matched
hersh2022_pacific,PNG0246,5R3,pacific-matched
hersh2022_pacific,PNG0247,6R,pacific-matched
hersh2022_pacific,PNG0248,5R3,pacific-matched
hersh2022_pacific,PNG0249,6R,pacific-matched
hersh2022_pacific,PNG0250,6-NOISE,discovery-noise
hersh2022_pacific,PNG0251,6-NOISE,discovery-noise
hersh2022_pacific,PNG0252,6-NOISE,discovery-noise
hersh2022_pacific,PNG0253,6-NOISE,discovery-noise
hersh2022_pacific,PNG0254,6-NOISE,discovery-noise
hersh2022_pacific,PNG0255,6-NOISE,discovery-noise
hersh2022_pacific,PNG0256,6-NOISE,discovery-noise
hersh2022_pacific,PNG0257,5R3,pacific-matched
hersh2022_pacific,PNG0258,5R3,pacific-matched
hersh2022_pacific,PNG0259,5R3,pacific-matched
hersh2022_pacific,PNG0260,1+1+3,pacific-matched
hersh2022_pacific,PNG0261,5R3,pacific-matched
hersh2022_pacific,PNG0262,5R3,pacific-matched
hersh2022_pacific,PNG0263,5R3,pacific-matched
hersh2022_pacific,PNG0264,5R3,pacific-matched
hersh2022_pacific,PNG0265,1+1+3,pacific-matched
hersh2022_pacific,PNG0266,5R3,pacific-matched
hersh2022_pacific,PNG0267,5R3,pacific-matched
hersh2022_pacific,PNG0268,5R3,pacific-matched
hersh2022_pacific,PNG0269,5R3,pacific-matched
hersh2022_pacific,PNG0270,1+1+3,pacific-matched
hersh2022_pacific,PNG0271,5R3,pacific-matched
hersh2022_pacific,PNG0272,5R3,pacific-matched
hersh2022_pacific,PNG0273,5R3,pacific-matched
hersh2022_pacific,PNG0274,5R3,pacific-matched
hersh2022_pacific,PNG0275,1+1+3,pacific-matched
hersh2022_pacific,PNG0276,5R3,pacific-matched
hersh2022_pacific,PNG0277,5R3,pacific-matched
hersh2022_pacific,PNG0278,5R3,pacific-matched
hersh2022_pacific,PNG0279,5R3,pacific-matched
hersh2022_pacific,PNG0280,5R3,pacific-matched
hersh2022_pacific,PNG0281,5R3,pacific-matched
hersh2022_pacific,PNG0282,5R3,pacific-matched
hersh2022_pacific,PNG0283,5R3,pacific-matched
hersh2022_pacific,PNG0284,5R3,pacific-matched
hersh2022_pacific,PNG0285,5R3,pacific-matched
hersh2022_pacific,PNG0286,5R3,pacific-matched
hersh2022_pacific,PNG0287,5R3,pacific-matched
hersh2022_pacific,PNG0288,5R3,pacific-matched
hersh2022_pacific,PNG0289,5R3,pacific-matched
hersh2022_pacific,PNG0290,5R3,pacific-matched
hersh2022_pacific,PNG0291,5R3,pacific-matched
hersh2022_pacific,PNG0292,5R3,pacific-matched
hersh2022_pacific,PNG0293,5R3,pacific-matched
hersh2022_pacific,PNG0294,7D1,pacific-matched
hersh2022_pacific,PNG0295,5R3,pacific-matched
hersh2022_pacific,PNG0296,1+1+3,pacific-matched
hersh2022_pacific,PNG0297,1+1+3,pacific-matched
hersh2022_pacific,PNG0298,5R3,pacific-matched
hersh2022_pacific,PNG0299,1+1+3,pacific-matched
hersh2022_pacific,PNG0300,5R3,pacific-matched
hersh2022_pacific,PNG0301,5R3,pacific-matched
hersh2022_pacific,PNG0302,5R3,pacific-matched
hersh2022_pacific,PNG0303,5R3,pacific-matched
hersh2022_pacific,PNG0304,6R,pacific-matched
hersh2022_pacific,PNG0305,7D1,pacific-matched
hersh2022_pacific,PNG0306,7D1,pacific-matched
hersh2022_pacific,PNG0307,7D1,pacific-matched
hersh2022_pacific,PNG0308,5R3,pacific-matched
hersh2022_pacific,PNG0309,7D1,pacific-matched
hersh2022_pacific,PNG0310,7D1,pacific-matched
hersh2022_pacific,PNG0311,7D1,pacific-matched
hersh2022_pacific,PNG0312,1+1+3,pacific-matched
hersh2022_pacific,PNG0313,7D1,pacific-matched
hersh2022_pacific,PNG0314,5R3,pacific-matched
hersh2022_pacific,PNG0315,1+1+3,pacific-matched
hersh2022_pacific,PNG0316,5R3,pacific-matched
hersh2022_pacific,PNG0317,5R3,pacific-matched
hersh2022_pacific,PNG0318,1+1+3,pacific-matched
hersh2022_pacific,PNG0319,5R3,pacific-matched
hersh2022_pacific,PNG0320,1+1+3,pacific-matched
hersh2022_pacific,PNG0321,5R3,pacific-matched
hersh2022_pacific,PNG0322,1+1+3,pacific-matched
hersh2022_pacific,PNG0323,1+1+3,pacific-matched
hersh2022_pacific,PNG0324,1+1+3,pacific-matched
hersh2022_pacific,PNG0325,5R3,pacific-matched
hersh2022_pacific,PNG0326,5R3,pacific-matched
hersh2022_pacific,PNG0327,7D1,pacific-matched
hersh2022_pacific,PNG0328,5R3,pacific-matched
hersh2022_pacific,PNG0329,1+1+3,pacific-matched
hersh2022_pacific,PNG0330,1+1+3,pacific-matched
hersh2022_pacific,PNG0331,1+1+3,pacific-matched
hersh2022_pacific,PNG0332,5R3,pacific-matched
hersh2022_pacific,PNG0333,1+1+3,pacific-matched
hersh2022_pacific,PNG0334,5R3,pacific-matched
hersh2022_pacific,PNG0335,5R3,pacific-matched
hersh2022_pacific,PNG0336,5R3,pacific-matched
hersh2022_pacific,PNG0337,5R3,pacific-matched
hersh2022_pacific,PNG0338,5R3,pacific-matched
hersh2022_pacific,PNG0339,5R3,pacific-matched
hersh2022_pacific,PNG0340,5R3,pacific-matched
hersh2022_pacific,PNG0341,5R3,pacific-matched
hersh2022_pacific,PNG0342,6R,pacific-matched
hersh2022_pacific,PNG0343,5R3,pacific-matched
hersh2022_pacific,PNG0344,5R3,pacific-matched
hersh2022_pacific,PNG0345,9i,pacific-matched
hersh2022_pacific,PNG0346,7-NOISE,discovery-noise
